,(373.9144511973851, 391.4198611141403),106,(444.7511130915487, 255.1569554543812)
,(371.51592802031735, 388.0727277573018),108,(444.65580456215093, 254.0909792714972)
,(368.4631367423757, 387.02156742269653),110,(444.1903817024954, 254.0907600004091)
,(365.4488901090282, 385.8645065474278),112,(443.72054603337284, 254.0524439240155)
,(362.4768605154885, 384.6029548319406),114,(443.2462608231674, 253.97807719332081)
,(360.64659678898306, 380.9914641669251),116,(443.2765246489682, 252.76735897159324)
,(357.84755934926983, 379.56528335730343),118,(442.8226125799351, 252.62922194830344)
,(353.85, 380.2073498500606),120,(441.79210342953394, 253.56831513772477)
,(351.0824680584286, 378.5444488944695),122,(441.2944561708954, 253.38225367272025)
,(348.374656428956, 376.7859754613414),124,(440.7891371594527, 253.17873618542853)
,(345.7298641629463, 374.9340719796827),126,(440.27593876396986, 252.9620477969786)
,(343.15131353237666, 372.9909947086218),128,(439.75539017843494, 252.73583943875747)
,(340.6421461039952, 370.9591109885055),130,(439.228988517481, 252.50272230317307)
,(338.2054189118056, 368.84089635665896),132,(438.6993053578762, 252.26400124250506)
,(335.84410073254276, 366.6389315313252),134,(438.1699270565525, 252.01962629440436)
,(335.3594179695214, 362.6192533413098),136,(438.4092112179857, 250.7413825175439)
,(333.21696570703455, 360.32175457229727),138,(437.91128283089773, 250.50253292817058)
,(331.156000119292, 357.9508848717886),140,(437.42709866037904, 250.25386865643952)
,(329.17903217539504, 355.50953277930927),142,(436.9617973546064, 249.99238446566824)
,(327.2884705062548, 353.0006727063226),144,(436.52008029145446, 249.71542064003484)
,(325.48661847004627, 350.4273613123672),146,(436.1060916108094, 249.42085697912353)
,(323.77567134592164, 347.79273378098844),148,(435.7233894922444, 249.10718558249437)
,(322.15771365940054, 345.1),150,(435.3749776567207, 248.77349962298797)
,(318.42734766054923, 343.526119557695),152,(434.1729281249905, 249.2546143231533)
,(316.96155071732704, 340.6493310779897),154,(433.88508513667296, 248.8560097634795)
,(315.5970451680595, 337.7231394845116),156,(433.6380585344385, 248.43792719107807)
,(312.01753381615526, 335.68762637451164),158,(432.48726285471724, 248.7590999154932)
,(310.82920102533876, 332.59191361593855),160,(432.3117169370039, 248.28097485845007)
,(309.7496309519604, 329.4566144656201),162,(432.18131399693607, 247.78673837991744)
,(308.78013888585974, 326.2855488026149),164,(432.09710960032487, 247.27774347148522)
,(307.92190600378035, 323.08258008196844),166,(432.0600488791843, 246.75543480551426)
,(307.17597793028847, 319.85161062768714),168,(432.07099094959557, 246.22131712812615)
,(306.5432634638403, 316.5965768783584),170,(432.1307294799774, 245.6769272352331)
,(300.97319312584295, 313.91731009600653),172,(430.12828308550667, 246.29507655351335)
,(300.54781046317265, 310.4528463267654),174,(430.2641029687475, 245.69160521779673)
,(300.2435949740176, 306.9756473744126),176,(430.45178799916005, 245.08381160584923)
,(300.06091729809043, 303.4899496702501),178,(430.69202779810206, 244.47333175119712)
,(297.6, 300.1),180,(429.8695543717595, 244.34515628625172)
,(295.16396316299495, 296.43555284623744),182,(429.07085640036047, 244.1634733741871)
,(295.3557747227185, 292.7755702568669),184,(429.4527685314751, 243.51521562483418)
,(295.67520098633133, 289.1245113568964),186,(429.89078601608776, 242.87234462665674)
,(291.1705124384273, 284.7909588943928),188,(428.02822347274486, 242.97052258620153)
,(291.7711471686572, 280.9987004566377),190,(428.5614929652562, 242.3059414820351)
,(292.50376391928137, 277.2297140100465),192,(429.1536629412712, 241.65357787291092)
,(288.51599147826045, 272.2789820060383),194,(427.359054499344, 241.56625637886944)
,(289.55490496709336, 268.4017040810452),196,(428.05217661366595, 240.90864774194088)
,(288.35085933531946, 263.7905031609437),198,(427.5539046813103, 240.48062083814156)
,(287.336885505691, 259.05758280091976),200,(427.09219089035344, 240.0185030313282)
,(288.83793745198557, 255.14720879009056),202,(427.9525240897264, 239.39284327735606)
,(285.9068177946749, 249.257919615525),204,(426.28217847893023, 239.0011588961784)
,(287.75074421260416, 245.30360665136533),206,(427.2493448400639, 238.40104682892428)
,(285.3168129283395, 239.06869683783418),208,(425.62782217798326, 237.87525392100778)
,(287.516697508023, 235.1),210,(426.7019642890867, 237.3141657850237)
,(287.7336272592736, 229.88569748910035),212,(426.4872014636883, 236.7411134453618)
,(288.17992770506936, 224.60895803144916),214,(426.31156074287406, 236.15149506579385)
,(288.86016327344475, 219.27952780978495),216,(426.17463427485956, 235.54762175153832)
,(289.6784944950589, 213.80739345440787),218,(426.0757746543975, 234.93171622493043)
,(289.0235557477482, 206.89579659545177),220,(424.6076132236344, 234.03066623511873)
,(292.34400030577785, 203.07606207796556),222,(425.98841498215944, 233.67206580992712)
,(292.1990299492023, 195.90124443115036),224,(424.56695430567515, 232.64915647660138)
,(295.9012444311504, 192.19902994920233),226,(426.0391772699284, 232.3872501957684)
,(296.384756014377, 184.9125520510039),228,(424.65885620567667, 231.23884729846088)
,(300.4679204985864, 181.36311131655842),230,(426.21338615172544, 231.08799170022274)
,(301.59416394789474, 174.01827942292445),232,(424.8669495829406, 229.80522074249407)
,(304.5848965024731, 168.63473841407102),234,(425.0083719054165, 229.0792457867173)
,(307.8331709273268, 163.3088005284181),236,(425.17096072485487, 228.34562759513858)
,(311.3385232409381, 158.05194389379864),238,(425.3516801403648, 227.60214746080507)
,(315.0999999999999, 152.8756813566455),240,(425.54738521897895, 226.84551132223464)
,(319.1161554194339, 147.79154023183509),242,(425.754917538139, 226.07111287233272)
,(323.3850493119114, 142.8110418976458),244,(425.9712525028021, 225.27273767103281)
,(327.90424585404554, 137.94568126843834),246,(426.19372599239364, 224.44219229803588)
,(332.57081318513576, 133.1069061779783),248,(426.4203833090017, 223.56883950669348)
,(337.68132384306546, 128.6060967065717),250,(426.6505177591938, 222.63901849386951)
,(342.9318560406348, 124.1545444853966),252,(426.8855047931032, 221.63533156468924)
,(348.4179957843127, 119.86343201156518),254,(427.1300987418473, 220.53579084759158)
,(354.1348398360632, 115.74381200756066),256,(427.39445547999503, 219.3128547027157)
,(360.07699951758127, 111.80658685874243),258,(427.6972938685086, 217.9324714839844)
,(366.67272579911594, 110.52450754514996),260,(429.1289500724051, 218.59986016676567)
,(372.9612453127872, 106.9977265953938),262,(429.4328969773487, 216.92842126592723)
,(379.4556285046385, 103.681925664766),264,(429.8877218501337, 214.92684217486254)
,(386.3230964355352, 103.08110007368472),266,(431.1762061291875, 215.33076705067901)
,(393.1201006594998, 100.22183459618084),268,(432.0045523189298, 212.43183769626074)
,(400.09999999999997, 100.1),270,(433.565110086251, 211.76183045465217)
,(407.0798993405003, 100.22183459618084),272,(436.4524601691458, 208.83265379893214)
,(413.9640991566449, 101.83414501085991),274,(461.6242942433845, 208.25242209515864)
,(421.2670138116997, 98.70931618792463),276,(463.69930136291913, 210.20856595963846)
,(428.97841844921356, 94.61937573612414),278,(464.03043029047484, 208.5481465406749)
,(436.56611731005535, 93.29037186743628),280,(465.83404499475597, 211.6674607489349)
,(444.54112391229614, 91.02095034314905),282,(466.7119593340981, 211.8500231976197)
,(452.7180122929277, 89.06067953497073),284,(467.60021456694585, 211.84899161215384)
,(460.6402182797399, 88.52242689356987),286,(468.4361665492302, 213.51021471798754)
,(468.8562812484257, 88.48992512432831),288,(469.1169979039921, 214.8092594508728)
,(477.05453224827556, 88.66916032317063),290,(469.7482565573848, 215.8115640276929)
,(485.32300000212, 89.16567308605585),292,(470.39209855720026, 216.57928704393953)
,(493.64942790743396, 89.98454474220173),294,(471.08420343523255, 217.16691509361726)
,(502.0212916284605, 91.13038423544364),296,(471.84437374528864, 217.62050588002336)
,(510.42581725468426, 92.60731567815213),298,(472.6830629159671, 217.9784299276548)
,(517.6, 96.58403011065693),300,(472.2371922822119, 220.37700860890683)
,(525.9558252553861, 98.68857716284879),302,(473.2438257354607, 220.46580652542607)
,(532.9083145743025, 103.2035765181776),304,(472.8133893371718, 222.34491432525505)
,(541.1684605501935, 105.93592135001258),306,(474.0248706167454, 222.31011368070034)
,(547.8587540781581, 110.97741913438676),308,(473.7231594427204, 223.82682754939012)
,(554.3690263247695, 116.24933365144524),310,(473.4698747563781, 225.1413465084789)
,(562.364172042023, 119.88737982173183),312,(474.9940938039824, 225.05836954303464)
,(568.5546548363068, 125.66009841787707),314,(474.92713678983444, 226.20278720271165)
,(574.5399015821229, 131.6453451636931),316,(474.9382760484231, 227.23689298127516)
,(580.312620178268, 137.8358279579769),318,(475.03216653295414, 228.18702232347937)
,(585.8657774563521, 144.22400465101416),320,(475.2092280261027, 229.07641716895495)
,(589.2225808656133, 152.34124592184202),322,(473.74450238423344, 230.59945223460747)
,(594.2640786499874, 159.0315394498064),324,(474.09753793069984, 231.33799134947455)
,(599.0690174132101, 165.89370316702082),326,(474.5238798649523, 232.07492481407115)
,(603.6315430775422, 172.91937658403077),328,(475.01572633537523, 232.82218395889436)
,(605.7810333988041, 181.34999999999988),330,(473.9065010334728, 233.91361687476945)
,(609.8000533039951, 188.6005038383509),332,(474.536680359279, 234.64807015058432)
,(611.3166008803042, 197.0827805045667),334,(473.5920372271089, 235.58945132014935)
,(614.7831825460112, 204.51688887718694),336,(474.3306904466205, 236.35701024166684)
,(615.6702461867782, 213.00396703080037),338,(473.53171068339736, 237.2099758609663)
,(616.229302780759, 221.43536703509622),340,(472.8087364048638, 237.99809123847152)
,(618.8429987478853, 229.02609129376202),342,(473.66661985300453, 238.84954979451726)
,(618.7870358259676, 237.39250155163273),344,(473.05071926996015, 239.61487486788968)
,(618.4165384120993, 245.66757349007474),346,(472.4929725364945, 240.34766417489098)
,(617.7378411632717, 253.8396487930484),348,(471.98733189894284, 241.05677004892752)
,(616.6577056626858, 261.79740091327534),350,(471.52745782783586, 241.74938824770004)
,(615.4833049512915, 269.8298505411857),352,(471.10693402552744, 242.43123827849274)
,(613.9222075041789, 277.62638039745457),354,(470.7194293258505, 243.1067390290416)
,(612.0823606802127, 285.27674932937333),356,(470.3588167502439, 243.77917371229307)
,(609.9720736740101, 292.77110569247486),358,(470.0192587203132, 244.45084099169452)
