(Ax,Ay),(Bx,By)
(569,581,0, 0)
(597,199,0, 0)
(279,290,0, 0)
(402,36,0, 0)
(240,297,0, 0)
(293,24,0, 0)
(497,425,0, 0)
(645,173,0, 0)
(525,47,0, 0)
(264,171,0, 0)
(259,328,0, 0)
(194,155,0, 0)
(153,284,0, 0)
(362,130,0, 0)
(755,418,0, 0)
(632,282,0, 0)
(351,181,0, 0)
(671,561,0, 0)
(112,483,0, 0)
(722,199,0, 0)
(622,575,0, 0)
(266,45,0, 0)
(506,577,0, 0)
(67,290,0, 0)
(624,398,0, 0)
(754,288,0, 0)
(201,290,0, 0)
(597,573,0, 0)
(720,85,0, 0)
(27,409,0, 0)
(491,121,0, 0)
(319,336,0, 0)
(601,425,0, 0)
(686,549,0, 0)
(366,408,0, 0)
(779,216,0, 0)
(140,496,0, 0)
(620,82,0, 0)
(590,312,1, 0)
(782,518,0, 0)
(325,444,0, 0)
(481,109,0, 0)
(638,122,0, 0)
(681,576,0, 0)
(217,21,0, 0)
(190,311,0, 0)
(728,407,0, 0)
(94,549,0, 0)
(100,76,0, 0)
(527,445,0, 0)
(121,149,0, 0)
(16,472,0, 0)
(278,87,0, 0)
(693,219,0, 0)
(726,280,0, 0)
(237,196,0, 0)
(540,31,0, 0)
(415,454,0, 0)
(777,381,0, 0)
(386,576,0, 0)
(757,454,0, 0)
(587,165,0, 0)
(667,528,0, 0)
(151,64,0, 0)
(116,337,0, 0)
(734,180,0, 0)
(303,323,0, 0)
(536,503,0, 0)
(410,296,0, 0)
(479,95,0, 0)
(456,565,0, 0)
(637,404,0, 0)
(60,174,0, 0)
(507,574,0, 0)
(596,399,0, 0)
(325,139,0, 0)
(188,160,0, 0)
(50,556,0, 0)
(634,182,0, 0)
(275,164,0, 0)
(228,566,0, 0)
(438,267,0, 0)
(247,281,0, 0)
(318,233,0, 0)
(249,311,0, 0)
(200,155,0, 0)
(225,389,0, 0)
(21,507,0, 0)
(122,503,0, 0)
(163,307,0, 0)
(67,434,0, 0)
(140,30,0, 0)
(595,119,0, 0)
(218,30,0, 0)
(67,35,0, 0)
(149,227,0, 0)
(689,95,0, 0)
(456,311,0, 0)
(227,526,0, 0)
(689,126,0, 0)
(772,91,0, 0)
(233,44,0, 0)
(185,471,0, 0)
(172,552,0, 0)
(549,67,0, 0)
(25,195,0, 0)
(41,449,0, 0)
(366,541,0, 0)
(361,163,0, 0)
(588,389,0, 0)
(665,467,0, 0)
(737,218,0, 0)
(603,243,0, 0)
(595,129,0, 0)
(332,116,0, 0)
(411,18,0, 0)
(562,356,1, 0)
(708,206,0, 0)
(175,80,0, 0)
(209,113,0, 0)
(283,80,0, 0)
(286,458,0, 0)
(628,371,0, 0)
(377,341,0, 0)
(203,218,0, 0)
(410,52,0, 0)
(165,127,0, 0)
(338,371,0, 0)
(158,415,0, 0)
(176,421,0, 0)
(68,213,0, 0)
(240,280,0, 0)
(784,462,0, 0)
(402,540,0, 0)
(737,504,0, 0)
(90,278,0, 0)
(703,474,0, 0)
(691,85,0, 0)
(169,441,0, 0)
(656,148,0, 0)
(379,35,0, 0)
(444,135,1, 0)
(258,16,0, 0)
(442,504,0, 0)
(563,203,0, 0)
(673,165,0, 0)
(679,489,0, 0)
(323,582,0, 0)
(89,19,0, 0)
(191,574,0, 0)
(329,69,0, 0)
(416,257,0, 0)
(89,271,0, 0)
(779,482,0, 0)
(653,224,0, 0)
(573,390,0, 0)
(316,198,0, 0)
(429,352,0, 0)
(764,196,0, 0)
(177,370,0, 0)
(385,320,0, 0)
(692,366,0, 0)
(553,123,0, 0)
(245,124,0, 0)
(433,456,0, 0)
(171,347,0, 0)
(249,162,0, 0)
(329,91,0, 0)
(487,505,0, 0)
(335,443,0, 0)
(557,233,0, 0)
(508,417,0, 0)
(120,203,0, 0)
(725,211,0, 0)
(102,370,0, 0)
(158,202,0, 0)
(115,88,0, 0)
(70,547,0, 0)
(498,462,0, 0)
(52,579,0, 0)
(120,157,0, 0)
(714,408,0, 0)
(238,314,0, 0)
(190,43,0, 0)
(660,152,0, 0)
(421,138,1, 0)
(21,463,0, 0)
(15,133,0, 0)
(393,447,0, 0)
(201,237,0, 0)
(234,90,0, 0)
(146,120,0, 0)
(94,40,0, 0)
(584,490,0, 0)
(139,136,0, 0)
(194,44,0, 0)
(172,203,0, 0)
(30,50,0, 0)
(445,54,0, 0)
(122,136,0, 0)
(17,15,0, 0)
(104,512,0, 0)
(612,335,0, 0)
(280,17,0, 0)
(325,410,0, 0)
(284,419,0, 0)
(87,156,0, 0)
(152,364,0, 0)
(468,359,0, 0)
(418,144,1, 0)
(144,34,0, 0)
(505,150,1, 0)
(35,349,0, 0)
(152,271,0, 0)
(426,201,0, 0)
(171,486,0, 0)
(43,133,0, 0)
(605,360,0, 0)
(580,259,1, 0)
(20,441,0, 0)
(159,471,0, 0)
(462,296,0, 0)
(732,528,0, 0)
(698,516,0, 0)
(241,376,0, 0)
(641,109,0, 0)
(490,185,1, 0)
(754,177,0, 0)
(586,327,1, 0)
(372,174,0, 0)
(51,128,0, 0)
(252,242,0, 0)
(251,441,0, 0)
(486,128,1, 0)
(742,339,0, 0)
(344,120,0, 0)
(737,579,0, 0)
(738,37,0, 0)
(110,148,0, 0)
(542,577,0, 0)
(304,88,0, 0)
(778,293,0, 0)
(179,205,0, 0)
(140,168,0, 0)
(660,232,0, 0)
(699,418,0, 0)
(515,526,0, 0)
(386,20,0, 0)
(53,312,0, 0)
(699,503,0, 0)
(730,386,0, 0)
(698,393,0, 0)
(164,370,0, 0)
(705,121,0, 0)
(716,492,0, 0)
(408,376,0, 0)
(431,88,0, 0)
(112,255,0, 0)
(18,585,0, 0)
(578,39,0, 0)
(443,450,0, 0)
(264,422,0, 0)
(619,360,0, 0)
(323,149,0, 0)
(766,295,0, 0)
(446,479,0, 0)
(474,198,0, 0)
(418,210,0, 0)
(79,278,0, 0)
(395,54,0, 0)
(376,396,0, 0)
(725,168,0, 0)
(629,576,0, 0)
(463,252,0, 0)
(304,67,0, 0)
(255,22,0, 0)
(576,530,0, 0)
(74,563,0, 0)
(536,325,1, 0)
(203,149,0, 0)
(392,428,0, 0)
(401,501,0, 0)
(239,401,0, 0)
(61,230,0, 0)
(652,248,0, 0)
(242,237,0, 0)
(685,568,0, 0)
(513,340,0, 0)
(705,68,0, 0)
(62,510,0, 0)
(137,263,0, 0)
(732,84,0, 0)
(372,53,0, 0)
(669,126,0, 0)
(754,398,0, 0)
(50,418,0, 0)
(34,532,0, 0)
(351,171,0, 0)
(766,194,0, 0)
(672,231,0, 0)
(699,21,0, 0)
(138,79,0, 0)
(602,18,0, 0)
(218,495,0, 0)
(773,208,0, 0)
(528,412,0, 0)
(338,321,0, 0)
(527,259,0, 0)
(20,88,0, 0)
(303,124,0, 0)
(779,507,0, 0)
(473,196,0, 0)
(508,491,0, 0)
(150,454,0, 0)
(305,572,0, 0)
(467,148,1, 0)
(569,226,0, 0)
(296,459,0, 0)
(449,527,0, 0)
(214,106,0, 0)
(575,99,0, 0)
(456,98,0, 0)
(226,101,0, 0)
(682,326,0, 0)
(351,499,0, 0)
(516,324,0, 0)
(87,347,0, 0)
(259,170,0, 0)
(100,150,0, 0)
(448,175,1, 0)
(184,441,0, 0)
(457,134,1, 0)
(439,551,0, 0)
(126,41,0, 0)
(482,223,0, 0)
(487,308,0, 0)
(96,110,0, 0)
(420,320,0, 0)
(57,208,0, 0)
(196,197,0, 0)
(140,45,0, 0)
(33,287,0, 0)
(80,134,0, 0)
(714,340,0, 0)
(533,527,0, 0)
(142,340,0, 0)
(153,294,0, 0)
(80,536,0, 0)
(445,405,0, 0)
(112,365,0, 0)
(747,515,0, 0)
(433,107,0, 0)
(688,438,0, 0)
(756,572,0, 0)
(660,400,0, 0)
(374,443,0, 0)
(198,121,0, 0)
(202,468,0, 0)
(142,575,0, 0)
(201,254,0, 0)
(388,78,0, 0)
(222,305,0, 0)
(480,80,0, 0)
(759,375,0, 0)
(173,443,0, 0)
(97,219,0, 0)
(655,306,0, 0)
(166,451,0, 0)
(729,252,0, 0)
(676,326,0, 0)
(378,93,0, 0)
(640,453,0, 0)
(543,16,0, 0)
(521,361,1, 0)
(123,385,0, 0)
(449,500,0, 0)
(393,396,0, 0)
(224,277,0, 0)
(781,577,0, 0)
(105,232,0, 0)
(204,339,0, 0)
(209,91,0, 0)
(235,163,0, 0)
(744,258,0, 0)
(281,581,0, 0)
(529,288,0, 0)
(78,144,0, 0)
(43,436,0, 0)
(394,430,0, 0)
(246,236,0, 0)
(478,519,0, 0)
(580,55,0, 0)
(399,95,0, 0)
(560,75,0, 0)
(736,432,0, 0)
(196,583,0, 0)
(322,334,0, 0)
(263,312,0, 0)
(160,31,0, 0)
(667,133,0, 0)
(678,552,0, 0)
(263,62,0, 0)
(409,557,0, 0)
(306,234,0, 0)
(107,43,0, 0)
(629,423,0, 0)
(392,171,0, 0)
(710,354,0, 0)
(436,136,1, 0)
(284,327,0, 0)
(504,197,1, 0)
(53,17,0, 0)
(482,470,0, 0)
(490,580,0, 0)
(701,104,0, 0)
(304,431,0, 0)
(736,133,0, 0)
(551,394,1, 0)
(379,334,0, 0)
(719,520,0, 0)
(45,140,0, 0)
(21,75,0, 0)
(187,430,0, 0)
(295,417,0, 0)
(540,497,0, 0)
(642,245,0, 0)
(682,527,0, 0)
(224,279,0, 0)
(622,334,0, 0)
(135,357,0, 0)
(296,150,0, 0)
(377,413,0, 0)
(425,178,1, 0)
(581,50,0, 0)
(219,377,0, 0)
(605,115,0, 0)
(770,100,0, 0)
(607,380,0, 0)
(482,59,0, 0)
(411,522,0, 0)
(306,563,0, 0)
(126,134,0, 0)
(249,183,0, 0)
(120,361,0, 0)
(522,206,1, 0)
(564,277,1, 0)
(379,192,0, 0)
(332,336,0, 0)
(358,326,0, 0)
(331,379,0, 0)
(547,43,0, 0)
(356,514,0, 0)
(296,480,0, 0)
(484,121,0, 0)
(435,428,0, 0)
(778,116,0, 0)
(434,299,0, 0)
(747,287,0, 0)
(22,285,0, 0)
(395,543,0, 0)
(52,206,0, 0)
(260,538,0, 0)
(434,480,0, 0)
(369,407,0, 0)
(632,215,0, 0)
(410,96,0, 0)
(448,580,0, 0)
(371,418,0, 0)
(197,229,0, 0)
(141,517,0, 0)
(232,581,0, 0)
(704,329,0, 0)
(603,385,0, 0)
(171,361,0, 0)
(479,186,1, 0)
(211,279,0, 0)
(29,574,0, 0)
(339,115,0, 0)
(545,528,0, 0)
(664,517,0, 0)
(681,86,0, 0)
(526,53,0, 0)
(525,43,0, 0)
(355,375,0, 0)
(85,46,0, 0)
(552,313,1, 0)
(396,370,0, 0)
(44,193,0, 0)
(415,184,0, 0)
(740,90,0, 0)
(198,415,0, 0)
(592,511,0, 0)
(16,72,0, 0)
(593,339,0, 0)
(744,53,0, 0)
(618,169,0, 0)
(124,398,0, 0)
(493,70,0, 0)
(343,524,0, 0)
(359,226,0, 0)
(163,24,0, 0)
(632,523,0, 0)
(194,276,0, 0)
(445,545,0, 0)
(43,176,0, 0)
(767,47,0, 0)
(516,226,1, 0)
(635,358,0, 0)
(146,580,0, 0)
(385,349,0, 0)
(461,563,0, 0)
(271,342,0, 0)
(480,267,0, 0)
(371,153,0, 0)
(260,395,0, 0)
(148,207,0, 0)
(346,147,0, 0)
(617,337,0, 0)
(281,546,0, 0)
(77,49,0, 0)
(743,291,0, 0)
(35,321,0, 0)
(770,103,0, 0)
(709,70,0, 0)
(719,481,0, 0)
(621,139,0, 0)
(121,57,0, 0)
(727,132,0, 0)
(393,403,0, 0)
(446,209,0, 0)
(697,331,0, 0)
(236,522,0, 0)
(573,254,1, 0)
(585,165,0, 0)
(492,308,0, 0)
(313,527,0, 0)
(138,321,0, 0)
(262,455,0, 0)
(467,367,0, 0)
(702,446,0, 0)
(343,186,0, 0)
(322,148,0, 0)
(423,450,0, 0)
(654,327,0, 0)
(71,530,0, 0)
(320,313,0, 0)
(691,406,0, 0)
(479,336,0, 0)
(342,348,0, 0)
(333,200,0, 0)
(357,118,0, 0)
(466,197,0, 0)
(474,49,0, 0)
(616,304,0, 0)
(687,344,0, 0)
(587,313,1, 0)
(21,319,0, 0)
(457,338,0, 0)
(114,420,0, 0)
(136,231,0, 0)
(532,544,0, 0)
(688,529,0, 0)
(232,414,0, 0)
(531,392,1, 0)
(145,257,0, 0)
(488,368,0, 0)
(97,15,0, 0)
(362,76,0, 0)
(753,72,0, 0)
(713,376,0, 0)
(390,543,0, 0)
(331,513,0, 0)
(132,448,0, 0)
(460,57,0, 0)
(123,186,0, 0)
(413,69,0, 0)
(296,15,0, 0)
(590,421,0, 0)
(107,408,0, 0)
(87,487,0, 0)
(681,539,0, 0)
(453,323,0, 0)
(220,515,0, 0)
(262,256,0, 0)
(780,430,0, 0)
(530,212,1, 0)
(529,262,0, 0)
(673,471,0, 0)
(612,540,0, 0)
(199,55,0, 0)
(590,493,0, 0)
(159,262,0, 0)
(565,377,1, 0)
(401,121,0, 0)
(708,410,0, 0)
(248,579,0, 0)
(568,343,1, 0)
(362,352,0, 0)
(296,81,0, 0)
(93,446,0, 0)
(661,481,0, 0)
(596,222,0, 0)
(531,449,0, 0)
(405,272,0, 0)
(210,23,0, 0)
(149,584,0, 0)
(487,194,1, 0)
(626,490,0, 0)
(631,259,0, 0)
(463,336,0, 0)
(111,216,0, 0)
(289,81,0, 0)
(750,376,0, 0)
(605,222,0, 0)
(495,472,0, 0)
(606,152,0, 0)
(679,389,0, 0)
(62,75,0, 0)
(240,428,0, 0)
(437,262,0, 0)
(156,42,0, 0)
(698,231,0, 0)
(164,248,0, 0)
(538,568,0, 0)
(728,474,0, 0)
(62,17,0, 0)
(21,583,0, 0)
(375,244,0, 0)
(124,392,0, 0)
(583,145,0, 0)
(321,456,0, 0)
(618,442,0, 0)
(762,323,0, 0)
(40,266,0, 0)
(772,535,0, 0)
(654,127,0, 0)
(28,553,0, 0)
(34,189,0, 0)
(71,275,0, 0)
(379,434,0, 0)
(380,546,0, 0)
(33,31,0, 0)
(127,354,0, 0)
(590,457,0, 0)
(245,57,0, 0)
(151,414,0, 0)
(556,494,0, 0)
(258,364,0, 0)
(502,117,0, 0)
(87,40,0, 0)
(570,429,0, 0)
(286,196,0, 0)
(551,405,0, 0)
(729,491,0, 0)
(191,105,0, 0)
(736,267,0, 0)
(382,143,0, 0)
(621,395,0, 0)
(300,83,0, 0)
(42,404,0, 0)
(623,171,0, 0)
(407,207,0, 0)
(134,585,0, 0)
(221,581,0, 0)
(268,417,0, 0)
(329,374,0, 0)
(576,86,0, 0)
(110,29,0, 0)
(464,117,0, 0)
(43,179,0, 0)
(657,580,0, 0)
(740,102,0, 0)
(655,579,0, 0)
(529,113,0, 0)
(697,57,0, 0)
(768,91,0, 0)
(376,494,0, 0)
(639,128,0, 0)
(225,472,0, 0)
(640,143,0, 0)
(752,140,0, 0)
(447,278,0, 0)
(499,294,0, 0)
(438,191,0, 0)
(83,474,0, 0)
(733,563,0, 0)
(548,61,0, 0)
(172,366,0, 0)
(670,502,0, 0)
(457,194,0, 0)
(49,502,0, 0)
(86,412,0, 0)
(129,195,0, 0)
(355,536,0, 0)
(502,454,0, 0)
(67,25,0, 0)
(21,452,0, 0)
(398,98,0, 0)
(262,272,0, 0)
(770,262,0, 0)
(451,552,0, 0)
(244,274,0, 0)
(103,314,0, 0)
(601,358,0, 0)
(156,16,0, 0)
(592,526,0, 0)
(708,548,0, 0)
(665,130,0, 0)
(629,93,0, 0)
(22,39,0, 0)
(514,30,0, 0)
(745,486,0, 0)
(312,504,0, 0)
(76,475,0, 0)
(526,568,0, 0)
(377,32,0, 0)
(68,347,0, 0)
(304,514,0, 0)
(418,320,0, 0)
(668,435,0, 0)
(573,80,0, 0)
(307,520,0, 0)
(161,140,0, 0)
(203,303,0, 0)
(173,446,0, 0)
(656,73,0, 0)
(379,222,0, 0)
(77,115,0, 0)
(549,262,1, 0)
(575,294,1, 0)
(257,35,0, 0)
(610,305,0, 0)
(634,495,0, 0)
(274,383,0, 0)
(770,363,0, 0)
(688,113,0, 0)
(522,551,0, 0)
(690,80,0, 0)
(422,332,0, 0)
(350,476,0, 0)
(83,335,0, 0)
(296,228,0, 0)
(562,270,1, 0)
(367,512,0, 0)
(464,137,1, 0)
(349,283,0, 0)
(554,62,0, 0)
(566,524,0, 0)
(30,362,0, 0)
(267,558,0, 0)
(430,539,0, 0)
(675,405,0, 0)
(480,543,0, 0)
(430,579,0, 0)
(347,425,0, 0)
(201,446,0, 0)
(397,15,0, 0)
(76,512,0, 0)
(634,24,0, 0)
(68,250,0, 0)
(124,198,0, 0)
(183,383,0, 0)
(98,76,0, 0)
(584,310,1, 0)
(422,134,0, 0)
(224,579,0, 0)
(127,134,0, 0)
(713,393,0, 0)
(475,261,0, 0)
(627,38,0, 0)
(379,324,0, 0)
(221,411,0, 0)
(102,367,0, 0)
(632,233,0, 0)
(595,329,0, 0)
(402,167,1, 0)
(420,317,0, 0)
(707,73,0, 0)
(583,345,1, 0)
(765,548,0, 0)
(251,298,0, 0)
(365,292,0, 0)
(584,258,1, 0)
(524,182,1, 0)
(211,475,0, 0)
(609,576,0, 0)
(768,307,0, 0)
(497,215,0, 0)
(493,402,0, 0)
(425,430,0, 0)
(435,332,0, 0)
(431,322,0, 0)
(283,162,0, 0)
(621,296,0, 0)
(779,539,0, 0)
(184,47,0, 0)
(114,497,0, 0)
(483,132,1, 0)
(513,486,0, 0)
(640,442,0, 0)
(329,204,0, 0)
(39,531,0, 0)
(605,231,0, 0)
(302,174,0, 0)
(79,436,0, 0)
(313,434,0, 0)
(288,484,0, 0)
(421,60,0, 0)
(434,479,0, 0)
(93,425,0, 0)
(211,128,0, 0)
(476,109,0, 0)
(398,203,0, 0)
(609,92,0, 0)
(311,340,0, 0)
(703,484,0, 0)
(324,305,0, 0)
(784,228,0, 0)
(559,102,0, 0)
(93,277,0, 0)
(558,401,0, 0)
(234,419,0, 0)
(235,324,0, 0)
(275,560,0, 0)
(480,56,0, 0)
(518,505,0, 0)
(357,481,0, 0)
(665,558,0, 0)
(297,359,0, 0)
(89,284,0, 0)
(588,289,1, 0)
(286,101,0, 0)
(319,569,0, 0)
(38,504,0, 0)
(118,253,0, 0)
(698,315,0, 0)
(80,581,0, 0)
(171,457,0, 0)
(762,467,0, 0)
(306,185,0, 0)
(72,337,0, 0)
(783,129,0, 0)
(324,572,0, 0)
(515,252,0, 0)
(88,461,0, 0)
(619,162,0, 0)
(534,50,0, 0)
(485,375,0, 0)
(317,301,0, 0)
(768,63,0, 0)
(116,299,0, 0)
(394,230,0, 0)
(318,444,0, 0)
(95,304,0, 0)
(361,27,0, 0)
(348,232,0, 0)
(403,568,0, 0)
(778,395,0, 0)
(752,219,0, 0)
(178,402,0, 0)
(634,180,0, 0)
(763,331,0, 0)
(236,463,0, 0)
(107,483,0, 0)
(165,51,0, 0)
(518,524,0, 0)
(644,145,0, 0)
(612,486,0, 0)
(399,87,0, 0)
(763,236,0, 0)
(141,271,0, 0)
(130,128,0, 0)
(398,111,0, 0)
(742,17,0, 0)
(734,365,0, 0)
(109,124,0, 0)
(785,585,0, 0)
(465,218,0, 0)
(771,291,0, 0)
(334,527,0, 0)
(404,94,0, 0)
(759,113,0, 0)
(201,302,0, 0)
(318,527,0, 0)
(103,52,0, 0)
(738,467,0, 0)
(761,209,0, 0)
(477,144,1, 0)
(446,135,1, 0)
(278,240,0, 0)
(615,507,0, 0)
(473,329,0, 0)
(362,206,0, 0)
(575,190,0, 0)
(337,251,0, 0)
(395,337,0, 0)
(710,99,0, 0)
(550,47,0, 0)
(259,72,0, 0)
(653,96,0, 0)
(178,530,0, 0)
(249,486,0, 0)
(396,194,0, 0)
(218,529,0, 0)
(364,60,0, 0)
(199,453,0, 0)
(324,584,0, 0)
(220,94,0, 0)
(332,162,0, 0)
(509,76,0, 0)
(588,442,0, 0)
(519,108,0, 0)
(708,145,0, 0)
(17,82,0, 0)
(715,370,0, 0)
(194,549,0, 0)
(402,525,0, 0)
(498,96,0, 0)
(636,521,0, 0)
(458,549,0, 0)
(302,533,0, 0)
(651,372,0, 0)
(299,153,0, 0)
(271,310,0, 0)
(322,283,0, 0)
(455,79,0, 0)
(717,369,0, 0)
(393,414,0, 0)
(140,498,0, 0)
(594,323,1, 0)
(784,55,0, 0)
(89,397,0, 0)
(491,444,0, 0)
(160,151,0, 0)
(362,385,0, 0)
(655,44,0, 0)
(215,367,0, 0)
(161,253,0, 0)
(245,437,0, 0)
(408,565,0, 0)
(578,456,0, 0)
(681,68,0, 0)
(160,68,0, 0)
(593,213,0, 0)
(318,339,0, 0)
(540,466,0, 0)
(637,389,0, 0)
(102,202,0, 0)
(55,51,0, 0)
(452,559,0, 0)
(609,238,0, 0)
(415,71,0, 0)
(693,141,0, 0)
(204,278,0, 0)
(109,282,0, 0)
(168,426,0, 0)
(746,162,0, 0)
(438,234,0, 0)
(609,434,0, 0)
(304,314,0, 0)
(686,168,0, 0)
(264,528,0, 0)
(427,153,1, 0)
(785,459,0, 0)
(259,198,0, 0)
(518,126,0, 0)
(376,29,0, 0)
(50,77,0, 0)
(64,353,0, 0)
(118,203,0, 0)
(631,445,0, 0)
(402,136,0, 0)
(642,40,0, 0)
(306,308,0, 0)
(380,562,0, 0)
(559,570,0, 0)
(506,231,0, 0)
(649,475,0, 0)
(311,540,0, 0)
(354,195,0, 0)
(594,482,0, 0)
(715,26,0, 0)
(643,459,0, 0)
(535,362,1, 0)
(80,298,0, 0)
(91,515,0, 0)
(197,161,0, 0)
(158,356,0, 0)
(777,129,0, 0)
(447,214,0, 0)
(227,491,0, 0)
(624,479,0, 0)
(541,279,1, 0)
(661,434,0, 0)
(148,289,0, 0)
(760,42,0, 0)
(428,349,0, 0)
(475,545,0, 0)
(708,351,0, 0)
(107,502,0, 0)
(698,427,0, 0)
(160,372,0, 0)
(744,465,0, 0)
(769,352,0, 0)
(361,477,0, 0)
(741,138,0, 0)
(450,33,0, 0)
(361,412,0, 0)
(427,158,1, 0)
(781,557,0, 0)
(407,205,0, 0)
(422,475,0, 0)
(411,366,0, 0)
(147,454,0, 0)
(474,172,1, 0)
(613,565,0, 0)
(774,209,0, 0)
(206,143,0, 0)
(693,567,0, 0)
(45,375,0, 0)
(539,45,0, 0)
(317,75,0, 0)
(731,467,0, 0)
(462,250,0, 0)
(342,330,0, 0)
(584,413,0, 0)
(373,51,0, 0)
(568,444,0, 0)
(321,46,0, 0)
(103,461,0, 0)
(253,523,0, 0)
(234,336,0, 0)
(511,462,0, 0)
(456,455,0, 0)
(121,220,0, 0)
(233,119,0, 0)
(545,550,0, 0)
(630,259,0, 0)
(564,180,0, 0)
(49,508,0, 0)
(785,430,0, 0)
(464,309,0, 0)
(145,550,0, 0)
(523,184,1, 0)
(743,251,0, 0)
(552,435,0, 0)
(197,529,0, 0)
(353,438,0, 0)
(771,552,0, 0)
(676,198,0, 0)
(670,275,0, 0)
(715,40,0, 0)
(342,137,0, 0)
(170,473,0, 0)
(490,384,0, 0)
(294,155,0, 0)
(652,432,0, 0)
(72,383,0, 0)
(17,507,0, 0)
(430,459,0, 0)
(143,514,0, 0)
(511,382,1, 0)
(601,393,0, 0)
(380,256,0, 0)
(731,97,0, 0)
(278,584,0, 0)
(635,180,0, 0)
(335,191,0, 0)
(235,463,0, 0)
(530,71,0, 0)
(184,111,0, 0)
(323,500,0, 0)
(398,571,0, 0)
(370,473,0, 0)
(573,457,0, 0)
(310,517,0, 0)
(240,574,0, 0)
(20,451,0, 0)
(692,358,0, 0)
(633,86,0, 0)
(563,98,0, 0)
(190,141,0, 0)
(663,217,0, 0)
(99,234,0, 0)
(229,170,0, 0)
(624,346,0, 0)
(317,430,0, 0)
(734,93,0, 0)
(648,253,0, 0)
(736,70,0, 0)
(422,201,0, 0)
(672,170,0, 0)
(618,196,0, 0)
(669,475,0, 0)
(694,185,0, 0)
(461,93,0, 0)
(399,196,0, 0)
(427,207,0, 0)
(437,498,0, 0)
(584,50,0, 0)
(462,145,1, 0)
(381,396,0, 0)
(75,15,0, 0)
(316,154,0, 0)
(381,580,0, 0)
(683,364,0, 0)
(627,128,0, 0)
(222,202,0, 0)
(689,521,0, 0)
(700,112,0, 0)
(588,53,0, 0)
(696,526,0, 0)
(499,548,0, 0)
(555,457,0, 0)
(187,24,0, 0)
(538,105,0, 0)
(669,581,0, 0)
(694,382,0, 0)
(376,463,0, 0)
(492,398,0, 0)
(112,467,0, 0)
(100,403,0, 0)
(463,275,0, 0)
(217,20,0, 0)
(206,518,0, 0)
(308,431,0, 0)
(60,196,0, 0)
(744,35,0, 0)
(166,281,0, 0)
(690,16,0, 0)
(427,576,0, 0)
(650,397,0, 0)
(429,169,1, 0)
(163,468,0, 0)
(266,156,0, 0)
(696,562,0, 0)
(761,289,0, 0)
(715,102,0, 0)
(770,58,0, 0)
(448,442,0, 0)
(343,292,0, 0)
(515,272,0, 0)
(679,531,0, 0)
(614,237,0, 0)
(341,181,0, 0)
(235,246,0, 0)
(604,29,0, 0)
(261,573,0, 0)
(272,143,0, 0)
(319,44,0, 0)
(440,47,0, 0)
(54,170,0, 0)
(651,153,0, 0)
(125,164,0, 0)
(685,340,0, 0)
(675,326,0, 0)
(156,381,0, 0)
(472,344,0, 0)
(202,179,0, 0)
(283,411,0, 0)
(179,256,0, 0)
(100,576,0, 0)
(335,407,0, 0)
(70,487,0, 0)
(121,262,0, 0)
(189,246,0, 0)
(181,254,0, 0)
(607,149,0, 0)
(87,223,0, 0)
(177,159,0, 0)
(253,202,0, 0)
(432,269,0, 0)
(63,570,0, 0)
(634,517,0, 0)
(568,411,0, 0)
(691,429,0, 0)
(418,521,0, 0)
(163,299,0, 0)
(91,265,0, 0)
(742,555,0, 0)
(178,557,0, 0)
(523,269,0, 0)
(133,125,0, 0)
(674,148,0, 0)
(355,138,0, 0)
(537,175,1, 0)
(63,204,0, 0)
(289,425,0, 0)
(717,186,0, 0)
(64,65,0, 0)
(32,425,0, 0)
(650,400,0, 0)
(688,559,0, 0)
(724,433,0, 0)
(548,151,0, 0)
(608,488,0, 0)
(665,268,0, 0)
(346,98,0, 0)
(58,62,0, 0)
(176,132,0, 0)
(764,557,0, 0)
(701,130,0, 0)
(549,173,0, 0)
(202,565,0, 0)
(174,146,0, 0)
(578,311,1, 0)
(369,177,0, 0)
(27,219,0, 0)
(107,404,0, 0)
(128,267,0, 0)
(154,419,0, 0)
(393,432,0, 0)
(480,262,0, 0)
(767,482,0, 0)
(107,337,0, 0)
(320,289,0, 0)
(185,414,0, 0)
(771,428,0, 0)
(761,425,0, 0)
(353,223,0, 0)
(744,24,0, 0)
(557,354,1, 0)
(231,539,0, 0)
(618,424,0, 0)
(160,489,0, 0)
(547,77,0, 0)
(706,106,0, 0)
(155,279,0, 0)
(72,190,0, 0)
(665,374,0, 0)
(730,371,0, 0)
(372,522,0, 0)
(158,226,0, 0)
(453,80,0, 0)
(389,519,0, 0)
(696,466,0, 0)
(51,152,0, 0)
(728,450,0, 0)
(42,218,0, 0)
(436,516,0, 0)
(758,171,0, 0)
(678,356,0, 0)
(584,352,1, 0)
(288,242,0, 0)
(269,564,0, 0)
(422,171,0, 0)
(463,526,0, 0)
(444,322,0, 0)
(484,465,0, 0)
(302,304,0, 0)
(651,221,0, 0)
(369,286,0, 0)
(207,545,0, 0)
(262,39,0, 0)
(460,248,0, 0)
(781,224,0, 0)
(116,356,0, 0)
(137,252,0, 0)
(178,412,0, 0)
(154,319,0, 0)
(706,134,0, 0)
(663,52,0, 0)
(713,222,0, 0)
(479,55,0, 0)
(244,442,0, 0)
(25,516,0, 0)
(647,473,0, 0)
(155,176,0, 0)
(669,166,0, 0)
(587,504,0, 0)
(241,510,0, 0)
