,(226.52636304790587, 377.37996218440213),156
,(223.9350676323104, 371.27525274902337),158
,(221.55840205067742, 365.0838272318771),160
,(219.39926190392083, 358.81322893124),162
,(217.4602777717194, 352.47109760522983),164
,(213.31807269187067, 346.66996490293604),166
,(211.8065868587424, 340.12300048241866),168
,(208.06248816261945, 333.9613946450514),170
,(206.99772659539377, 327.23875468721275),172
,(206.1682304031867, 320.4830503371925),174
,(205.57501019933426, 313.7025123801045),176
,(202.72031166372858, 306.992650598744),178
,(200.1, 300.1),180
,(200.22183459618083, 293.1201006594998),182
,(200.58718994803516, 286.148705251175),184
,(198.70931618792463, 278.9329861883002),186
,(197.0950459079781, 271.5695143031866),188
,(198.21441063249733, 264.5021235782792),190
,(197.13437284773534, 256.9583241553149),192
,(196.33789748204072, 249.2964019240698),194
,(198.23504385295303, 242.21615527843022),196
,(200.37813157801773, 235.20643118126105),198
,(198.06608653102967, 226.56566918498123),200
,(200.7554712681407, 219.55958241557892),202
,(199.0199993186278, 210.51793852332395),204
,(202.26530981418327, 203.55834770640297),206
,(205.7515295710361, 196.71625618710402),208
,(209.4744111674235, 189.99999999999997),210
,(209.28917836480412, 180.86816554752892),212
,(213.56654617511558, 174.28159671908202),214
,(216.0486337796994, 166.3788551034624),216
,(218.85752667045392, 158.4978606750986),218
,(223.90977808263506, 152.25884977209597),220
,(227.3188280765058, 144.52713402156542),222
,(231.05514692041697, 136.8552829421356),224
,(236.85528294213563, 131.05514692041697),226
,(241.18148098977122, 123.60310394911883),228
,(245.83097367523055, 116.2493336514453),230
,(250.80209223352793, 109.00739225036989),232
,(257.56207631907523, 103.91337886407526),234
,(263.0977386496671, 96.98579472401474),236
,(268.94498210228176, 90.20809620128458),238
,(276.3499999999999, 85.7587125633515),240
,(282.73210930352735, 79.36310178526824),242
,(290.50721330273063, 75.4014884252083),244
,(297.3989976233605, 69.42977194524326),246
,(304.5753186789424, 63.66811708546925),248
,(312.8848634519546, 60.478381699593356),250
,(321.3006664343884, 57.580588344735844),252
,(329.1233808771228, 52.57511329588286),254
,(337.1003071440864, 47.723111168240905),256
,(345.94296038738247, 45.68162380921055),258
,(354.8514738065981, 43.9499842168259),260
,(363.8149937503829, 42.53030212719176),262
,(372.82259955041013, 41.42430720424892),264
,(381.86331682652735, 40.633346932445704),266
,(390.9261308573498, 40.15838497503512),268
,(400.09999999999997, 43.849999999999994),270
,(408.7376254338691, 52.75077031277381),272
,(417.80070521257176, 46.96812224656961),274
,(427.17740044958975, 41.42430720424892),276
,(436.80690537821727, 38.91679686941082),278
,(446.5508875259038, 36.663926069234336),280
,(456.75593574783943, 33.55477880003799),282
,(466.93092365940817, 32.055805616255945),284
,(477.27845962875983, 30.946725137270754),286
,(488.16984339685996, 29.048892855881213),288
,(498.4307912061298, 29.938371524051355),290
,(508.73591209061453, 31.216682175631632),292
,(520.0873097073609, 30.604089995432705),294
,(531.5113440367232, 30.36178611024991),296
,(540.8414688357672, 35.115722142321886),298
,(550.0, 40.1923788646684),300
,(561.7253755911274, 41.44533067229003),302
,(572.0518178172547, 45.17094643932471),304
,(580.8439650799355, 51.32727422970363),306
,(590.9550573509541, 55.81666638191624),308
,(600.9711280270435, 60.711111525319325),310
,(609.2033144871432, 67.86724203831417),312
,(618.9173866945841, 73.50796289332487),314
,(626.6920371066751, 81.28261330541577),316
,(636.0484820890728, 87.65103248106253),318
,(643.3191106902755, 96.01493392452369),320
,(650.2934142701342, 104.62748158410352),322
,(656.9628957140459, 113.4781823971397),324
,(663.3194292862258, 122.55625314803795),326
,(671.4753907700563, 130.5258354453744),328
,(675.0630657015593, 141.34999999999985),330
,(680.4358607327094, 151.04277881547966),332
,(685.4671096999855, 160.9171608944678),334
,(690.1506828015258, 170.96111582343343),336
,(692.162914188538, 182.09892307398758),338
,(696.1031755475612, 192.36365485241438),340
,(699.6828026329733, 202.7596467718915),342
,(702.8974342205704, 213.27423291764532),344
,(703.317414461249, 224.4994076251038),346
,(703.3257562274797, 235.6473758464944),348
,(705.3904034337845, 246.26906492325156),350
,(704.6074311380329, 257.3042714547797),352
,(703.4291780873234, 268.21881870336574),354
,(704.3570353292464, 278.82427550804175),356
,(699.8172481057287, 289.53015098924976),358
